step,reward,acc,fmt,len,clipped,mem,step_time,lr,ppl_abs_diff,ess,is_weight,clipped_frac,r_std,zero_std,grad,tr_ppl,ro_ppl
716,0.7259,0.5402,0.9286,978.3,0,40.34,23.04,9.62e-06,0.08209,0.9686,0.9854,0.008148,0.4235,0,0.01327,1.57,1.447
717,0.575,0.4062,0.8438,986.5,0,40.34,33.15,9.62e-06,0.08908,0.964,0.9835,0.009382,0.4619,0,0.01552,1.738,1.596
718,0.65,0.4688,0.9062,888.8,0,40.34,26.9,9.62e-06,0.0866,0.9663,0.9835,0.00839,0.4663,0,0.01587,1.709,1.572
719,0.6848,0.4955,0.9464,878,0,40.34,32.06,9.61e-06,0.1206,0.9513,0.9737,0.01457,0.372,0,0.01377,1.983,1.688
720,0.7375,0.5491,0.942,782.3,0,40.34,25.53,9.61e-06,0.1189,0.9544,0.9745,0.01336,0.4194,0,0.01334,1.912,1.645
721,0.7946,0.6205,0.8705,795.6,0,40.34,31.99,9.61e-06,0.08943,0.9644,0.9821,0.009238,0.4428,0,0.0149,1.637,1.495
722,0.7188,0.5402,0.8929,839,0,40.34,26.83,9.61e-06,0.1075,0.9619,0.9822,0.0103,0.3592,0,0.01492,2.176,1.606
723,0.7179,0.5357,0.9107,717,0,40.34,24.23,9.61e-06,0.09883,0.962,0.9807,0.01029,0.3763,0,0.01362,1.749,1.582
724,0.5705,0.3973,0.8661,663.9,0,40.34,21.63,9.61e-06,0.1004,0.9626,0.983,0.00991,0.3472,0,0.01613,1.688,1.527
725,0.8205,0.6429,0.8884,715.5,0,40.34,24.23,9.61e-06,0.08773,0.969,0.9849,0.008498,0.4342,0,0.01401,1.54,1.412
726,0.8384,0.6562,0.9107,695.6,0,40.34,26.73,9.61e-06,0.08925,0.9691,0.9848,0.007925,0.3791,0,0.0114,1.536,1.404
727,0.7543,0.567,0.9375,772.1,0,71.96,41.57,9.61e-06,0.1112,0.9559,0.9768,0.0133,0.4136,0,0.01657,1.782,1.582
728,0.5455,0.3661,0.8973,820.4,0,71.96,25.23,9.6e-06,0.09652,0.9606,0.9786,0.01132,0.3207,0,0.01388,1.683,1.525
729,0.717,0.5268,0.9509,665.7,0,71.96,21.58,9.6e-06,0.1072,0.9605,0.98,0.01067,0.4154,0,0.01407,1.714,1.54
730,0.7295,0.5536,0.8795,691.6,0,71.96,23.49,9.6e-06,0.1281,0.9491,0.971,0.01518,0.3791,0,0.01832,1.969,1.706
731,0.6906,0.5089,0.9085,776.7,0,71.96,22.26,9.6e-06,0.08902,0.9616,0.982,0.01023,0.3315,0,0.01718,1.711,1.566
732,0.858,0.6741,0.9196,716.1,0,71.96,17.22,9.6e-06,0.1012,0.9596,0.9797,0.0116,0.4071,0,0.0144,1.739,1.542
733,0.8482,0.6696,0.8929,796,0,71.96,22.9,9.6e-06,0.09002,0.9592,0.9804,0.01098,0.4248,0,0.01449,1.747,1.596
734,0.8375,0.6562,0.9062,735.3,0,71.96,21.97,9.6e-06,0.09952,0.9575,0.9789,0.01202,0.3752,0,0.01455,1.751,1.583
735,0.6964,0.5179,0.8929,663.4,0,71.96,17.22,9.6e-06,0.1009,0.9635,0.9795,0.01004,0.3418,0,0.01366,1.611,1.457
736,0.7027,0.5223,0.9018,653,0,71.96,17.52,9.6e-06,0.1181,0.959,0.9747,0.01156,0.4042,0,0.0151,1.746,1.514
737,0.692,0.5223,0.8482,796.2,0,71.96,19.12,9.6e-06,0.1149,0.9581,0.974,0.01155,0.4442,0,0.01111,1.821,1.58
738,0.6732,0.4866,0.933,583.5,0,71.96,14.34,9.59e-06,0.1137,0.9572,0.9784,0.01252,0.3969,0,0.01487,1.774,1.573
739,0.6286,0.442,0.933,646.8,0,71.96,17.58,9.59e-06,0.09529,0.966,0.9826,0.01025,0.4018,0,0.01795,1.534,1.394
740,0.767,0.5804,0.933,649.1,0,71.96,21.52,9.59e-06,0.09673,0.964,0.9821,0.01045,0.39,0,0.01677,1.575,1.429
741,0.6964,0.5134,0.9152,561.7,0,71.96,14.25,9.59e-06,0.1472,0.9477,0.9672,0.01514,0.4604,0,0.01422,2.097,1.757
742,0.5473,0.3616,0.9286,634.5,0,71.96,16.93,9.59e-06,0.1177,0.9602,0.978,0.01135,0.3904,0,0.01606,1.816,1.586
743,0.6107,0.4286,0.9107,515.1,0,71.96,9.436,9.59e-06,0.1351,0.9512,0.9747,0.01326,0.4305,0,0.01509,2.042,1.772
744,0.6643,0.4866,0.8884,513.4,0,71.96,8.657,9.59e-06,0.1245,0.9519,0.9745,0.01349,0.3838,0,0.01458,2.103,1.847
745,0.5804,0.4196,0.8036,623,0,71.96,19.76,9.59e-06,0.1213,0.9503,0.9727,0.01446,0.4365,0,0.0144,2.102,1.841
746,0.4955,0.317,0.8929,606,0,71.96,20.93,9.59e-06,0.1331,0.9514,0.9702,0.01362,0.4347,0,0.01504,1.953,1.693
747,0.5813,0.4062,0.875,614,0,71.96,17.62,9.58e-06,0.1357,0.9527,0.9715,0.01346,0.42,0,0.0133,1.951,1.667
748,0.558,0.3884,0.8482,540.3,0,71.96,16.99,9.58e-06,0.1519,0.9452,0.9687,0.01628,0.4628,0,0.01669,2.125,1.8
749,0.542,0.3705,0.8571,437.1,0,71.96,16.61,9.58e-06,0.1852,0.9399,0.9648,0.01701,0.3554,0,0.01264,2.457,2.024
750,0.5411,0.3661,0.875,431.7,0,71.96,14.47,9.58e-06,0.1594,0.9452,0.9694,0.01634,0.3596,0,0.01203,2.188,1.855
751,0.6723,0.4911,0.9062,458,0,71.96,15.03,9.58e-06,0.1686,0.9444,0.9646,0.01554,0.3567,0,0.01522,2.208,1.848
752,0.5339,0.3482,0.9286,487.5,0,71.96,14.96,9.58e-06,0.1469,0.9446,0.9707,0.01579,0.3992,0,0.01738,2.157,1.856
753,0.7929,0.5938,0.9955,382.3,0,71.96,15.77,9.58e-06,0.2035,0.9304,0.9576,0.02181,0.396,0,0.01405,2.467,1.965
754,0.7384,0.5402,0.9911,459.1,0,71.96,15.71,9.58e-06,0.1866,0.9397,0.9622,0.01851,0.3773,0,0.01102,2.224,1.816
755,0.6902,0.4911,0.9955,416.8,0,71.96,16.17,9.58e-06,0.2024,0.9312,0.9556,0.0215,0.4038,0,0.01204,2.48,1.982
756,0.7045,0.5045,1,402.9,0,71.96,16.09,9.57e-06,0.214,0.9338,0.953,0.01941,0.357,0,0.01208,2.43,1.896
757,0.758,0.558,1,413.3,0,71.96,13.59,9.57e-06,0.1705,0.9425,0.9657,0.01718,0.4415,0,0.01161,2.071,1.728
758,0.6545,0.4554,0.9955,381.3,0,71.96,13.81,9.57e-06,0.1748,0.9411,0.9669,0.01639,0.4566,0,0.01485,2.322,1.92
759,0.7222,0.5223,1,447.7,0,71.96,26.47,9.57e-06,0.1892,0.9372,0.9598,0.01963,0.4726,0,0.0131,2.377,1.924
760,0.7804,0.5804,1,422.3,0,71.96,15.09,9.57e-06,0.1593,0.9473,0.9718,0.01562,0.4006,0,0.01266,2.009,1.681
761,0.5705,0.3705,1,389.1,0,71.96,22.26,9.57e-06,0.1872,0.9504,0.9665,0.01467,0.3447,0,0.01375,1.906,1.555
762,0.7214,0.5223,0.9955,387.8,0,71.96,15.13,9.57e-06,0.1836,0.9402,0.9649,0.01755,0.3633,0,0.01494,2.271,1.868
763,0.6241,0.4241,1,390.3,0,71.96,16.74,9.57e-06,0.1948,0.9458,0.9649,0.01551,0.3945,0,0.01603,2.009,1.619
764,0.7045,0.5045,1,449.5,0,71.96,15.34,9.57e-06,0.1715,0.9522,0.9735,0.01373,0.3881,0,0.01286,1.908,1.586
765,0.575,0.375,1,452.3,0,71.96,14.58,9.56e-06,0.1407,0.9515,0.9763,0.01316,0.3672,0,0.01246,1.984,1.692
766,0.6366,0.4375,0.9955,503.9,0,71.96,18.86,9.56e-06,0.1603,0.9565,0.9776,0.01187,0.3907,0,0.01474,2.956,1.692
767,0.5705,0.3705,1,546.6,0,71.96,17.62,9.56e-06,0.129,0.9558,0.9785,0.0114,0.3936,0,0.01471,2.009,1.757
768,0.8339,0.6339,1,488.9,0,71.96,15.81,9.56e-06,0.1273,0.9556,0.9801,0.01261,0.3598,0,0.01411,1.944,1.701
769,1.017,0.817,1,493.3,0,71.96,16.71,9.56e-06,0.1316,0.9537,0.98,0.01288,0.386,0,0.01398,2.053,1.786
770,0.9054,0.7054,1,536,0,71.96,17.09,9.56e-06,0.1268,0.9547,0.9804,0.01292,0.4195,0,0.01388,2.031,1.763
771,0.7893,0.5893,1,540.9,0,71.96,17.12,9.56e-06,0.121,0.956,0.9821,0.01171,0.4175,0,0.01596,1.954,1.721
772,0.9455,0.7455,1,608.5,0,71.96,17.25,9.56e-06,0.1065,0.9576,0.9829,0.01172,0.4072,0,0.01744,1.899,1.698
773,0.825,0.625,1,537.2,0,71.96,17.71,9.56e-06,0.154,0.9462,0.9726,0.01463,0.3916,0,0.01354,2.268,1.88
774,0.767,0.567,1,590.8,0,71.96,17.21,9.55e-06,0.1336,0.9479,0.9774,0.01493,0.3662,0,0.01443,2.195,1.891
775,0.8339,0.6339,1,640.4,0,71.96,16.82,9.55e-06,0.1069,0.9593,0.9814,0.01123,0.4163,0,0.01423,1.811,1.619
776,0.7357,0.5357,1,518.4,0,71.96,16.05,9.55e-06,0.1311,0.9577,0.9792,0.0115,0.4238,0,0.01472,1.81,1.588
777,0.6911,0.4911,1,491.8,0,71.96,17.63,9.55e-06,0.1461,0.9516,0.9758,0.01357,0.4278,0,0.01483,1.902,1.637
778,0.6554,0.4554,1,567.8,0,71.96,18.04,9.55e-06,0.1356,0.9527,0.9764,0.01352,0.4332,0,0.01407,1.907,1.663
779,0.7313,0.5312,1,490,0,71.96,18.33,9.55e-06,0.1491,0.9538,0.9758,0.01249,0.4165,0,0.01262,1.876,1.617
780,0.7714,0.5714,1,487.9,0,71.96,15.23,9.55e-06,0.1384,0.958,0.9765,0.01185,0.4327,0,0.01379,1.753,1.51
781,0.8652,0.6652,1,516.4,0,71.96,12.4,9.55e-06,0.175,0.9486,0.9674,0.01464,0.4026,0,0.01702,2.073,1.662
782,0.7446,0.5446,1,540.5,0,71.96,13.73,9.55e-06,0.1486,0.9537,0.9765,0.01251,0.4119,0,0.01372,2.053,1.696
783,0.758,0.558,1,567.4,0,71.96,13.31,9.54e-06,0.1312,0.9557,0.978,0.01244,0.3932,0,0.01399,1.896,1.616
784,0.7705,0.5714,0.9955,577.6,0,71.96,21.08,9.54e-06,0.1367,0.9553,0.9762,0.0127,0.4108,0,0.01296,1.899,1.601
785,0.6955,0.4955,1,530.6,0,71.96,16.62,9.54e-06,0.1313,0.962,0.9786,0.01046,0.4315,0,0.01389,1.667,1.428
786,0.6152,0.4152,1,549.4,0,71.96,14.93,9.54e-06,0.1325,0.9565,0.9741,0.01224,0.4249,0,0.01474,1.736,1.509
787,0.7045,0.5045,1,562.4,0,71.96,16.47,9.54e-06,0.1394,0.9563,0.9738,0.01261,0.4264,0,0.01664,1.684,1.453
788,0.6955,0.4955,1,540.6,0,71.96,15.03,9.54e-06,0.1407,0.9578,0.9772,0.01248,0.413,0,0.01707,1.73,1.472
789,0.6375,0.4375,1,537.3,0,71.96,18.41,9.54e-06,0.1562,0.952,0.971,0.01366,0.4415,0,0.01682,1.936,1.618
790,0.7938,0.5938,1,464.4,0,71.96,16.69,9.54e-06,0.1723,0.9548,0.9735,0.01139,0.4494,0,0.01259,1.964,1.593
791,0.9411,0.7411,1,483.3,0,71.96,18.62,9.53e-06,0.2095,0.9412,0.9592,0.017,0.3697,0,0.01269,2.394,1.821
792,0.6509,0.4509,1,572.2,0,71.96,23.36,9.53e-06,0.142,0.9567,0.9779,0.01167,0.4111,0,0.01535,1.818,1.541
793,0.767,0.567,1,558.1,0,71.96,13.37,9.53e-06,0.1382,0.9569,0.9794,0.01155,0.4183,0,0.01781,1.877,1.588
794,0.8339,0.6339,1,633.8,0,71.96,14.4,9.53e-06,0.1375,0.9584,0.9765,0.01091,0.4158,0,0.01828,1.846,1.562
795,0.704,0.5045,0.9978,678.9,0,71.96,15.13,9.53e-06,0.1128,0.9649,0.9847,0.00954,0.4594,0,0.01499,1.631,1.436
796,0.7482,0.5491,0.9955,651.8,0,71.96,18.57,9.53e-06,0.1043,0.967,0.9865,0.008836,0.4019,0,0.01771,1.613,1.446
797,0.7308,0.5312,0.9978,680.2,0,71.96,19.61,9.53e-06,0.1173,0.9618,0.9828,0.009257,0.4463,0,0.01377,1.801,1.561
798,0.7045,0.5045,1,610.1,0,71.96,19.8,9.53e-06,0.1307,0.9545,0.9785,0.01218,0.4386,0,0.01483,1.883,1.624
799,0.642,0.442,1,572.1,0,71.96,18.16,9.53e-06,0.1168,0.9611,0.9809,0.009973,0.396,0,0.01634,1.731,1.533
800,0.7402,0.5402,1,567.3,0,71.96,21.19,9.52e-06,0.1467,0.955,0.9768,0.01275,0.3894,0,0.02014,1.835,1.562
801,0.7179,0.5179,1,589.9,0,71.96,15.93,9.52e-06,0.1115,0.9644,0.9836,0.009664,0.3673,0,0.01253,1.646,1.464
802,0.7536,0.5536,1,674.4,0,71.96,20.29,9.52e-06,0.1071,0.9674,0.9828,0.007949,0.4191,0,0.015,1.575,1.41
803,0.6152,0.4152,1,553.8,0,71.96,19.3,9.52e-06,0.1221,0.9627,0.9818,0.01035,0.4168,0,0.01449,1.663,1.463
804,0.7446,0.5446,1,608.6,0,71.96,17.98,9.52e-06,0.1067,0.9638,0.9837,0.01029,0.4047,0,0.01576,1.616,1.448
805,0.7536,0.5536,1,721.8,0,71.96,15.15,9.52e-06,0.09832,0.9648,0.9841,0.009679,0.3548,0,0.01638,1.584,1.436
806,0.7089,0.5089,1,690.9,0,71.96,14.11,9.52e-06,0.09977,0.9677,0.9849,0.008118,0.3463,0,0.01971,1.526,1.378
807,0.6866,0.4866,1,634.8,0,71.96,21.77,9.52e-06,0.1128,0.9604,0.9819,0.01086,0.4027,0,0.01773,1.722,1.529
808,0.6554,0.4554,1,722.8,0,71.96,15.75,9.51e-06,0.1142,0.9611,0.9773,0.01066,0.3738,0,0.01757,1.603,1.418
809,0.7804,0.5804,1,644,0,71.96,18.55,9.51e-06,0.1077,0.9645,0.982,0.0094,0.3672,0,0.01453,1.555,1.395
810,0.9857,0.7857,1,662.8,0,71.96,21.12,9.51e-06,0.1429,0.9536,0.9717,0.01289,0.3784,0,0.01562,1.861,1.575
811,0.8696,0.6696,1,703.6,0,71.96,19.57,9.51e-06,0.1259,0.958,0.9764,0.01176,0.4077,0,0.01757,1.644,1.446
812,0.9411,0.7411,1,680.3,0,71.96,21.29,9.51e-06,0.1116,0.9624,0.9821,0.009996,0.3985,0,0.01739,1.605,1.43
813,0.9143,0.7143,1,719,0,71.96,20.02,9.51e-06,0.1239,0.9584,0.9771,0.01119,0.4401,0,0.02101,1.666,1.467
814,0.4991,0.2991,1,651,0,71.96,24.91,9.51e-06,0.167,0.9529,0.9643,0.01356,0.3596,0,0.01684,1.683,1.412
815,0.6821,0.4821,1,621.4,0,71.96,24.89,9.51e-06,0.1778,0.9488,0.9623,0.01499,0.4144,0,0.01831,1.825,1.507
816,0.6152,0.4152,1,659.7,0,71.96,14.1,9.51e-06,0.1717,0.9473,0.963,0.01572,0.3793,0,0.02026,1.85,1.52
817,0.7089,0.5089,1,542.2,0,71.96,12.2,9.5e-06,0.2004,0.9517,0.9636,0.01353,0.3883,0,0.01777,1.722,1.399
818,0.5973,0.3973,1,561.1,0,71.96,16.63,9.5e-06,0.2175,0.9413,0.9526,0.01628,0.3994,0,0.01538,2.115,1.631
819,0.6286,0.4286,1,588.2,0,71.96,27.49,9.5e-06,0.2369,0.9377,0.9454,0.01794,0.3889,0,0.01966,2.06,1.569
820,0.508,0.308,1,608.7,0,71.96,17.86,9.5e-06,0.2094,0.9415,0.9549,0.01754,0.3713,0,0.01841,2.027,1.582
821,0.7313,0.5312,1,521.3,0,71.96,15.87,9.5e-06,0.2214,0.9452,0.9502,0.0162,0.3818,0,0.01942,1.866,1.449
822,0.6509,0.4509,1,451.3,0,71.96,17.14,9.5e-06,0.2973,0.9341,0.9398,0.01884,0.38,0,0.02247,2.154,1.553
823,0.7268,0.5268,1,463.5,0,71.96,20.48,9.5e-06,0.2711,0.9379,0.9417,0.01756,0.3768,0,0.02281,2.032,1.495
824,0.5616,0.3616,1,558.2,0,71.96,20.8,9.5e-06,0.2706,0.9439,0.9384,0.01631,0.4199,0,0.01938,1.854,1.387
825,0.5031,0.3036,0.9978,471.9,0,71.96,18.4,9.49e-06,0.2975,0.9509,0.934,0.01252,0.3744,0,0.01873,1.759,1.282
826,0.5482,0.3482,1,521.1,0,71.96,20.22,9.49e-06,0.3199,0.9429,0.9294,0.01547,0.3651,0,0.02016,1.991,1.389
827,0.7,0.5,1,483.7,0,71.96,15.32,9.49e-06,0.3478,0.9408,0.9232,0.01595,0.4334,0,0.02427,1.991,1.378
828,0.6821,0.4821,1,490.8,0,71.96,13.72,9.49e-06,0.3585,0.9442,0.9222,0.014,0.4634,0,0.02237,1.941,1.333
829,0.5214,0.3214,1,460,0,71.96,15.98,9.49e-06,0.3775,0.9355,0.9195,0.01743,0.4027,0,0.01788,2.34,1.556
830,0.633,0.433,1,449.3,0,71.96,13.31,9.49e-06,0.3528,0.9407,0.9224,0.01604,0.4182,0,0.02159,1.905,1.316
831,0.4768,0.2768,1,432.8,0,71.96,12.49,9.49e-06,0.4475,0.9293,0.9004,0.01856,0.3887,0,0.02457,2.147,1.347
832,0.6013,0.4018,0.9978,432.3,0,71.96,13.09,9.49e-06,0.4615,0.9315,0.8964,0.01709,0.3821,0,0.02392,2.167,1.343
833,0.5884,0.3884,1,429.6,0,71.96,13.28,9.48e-06,0.4744,0.9304,0.8905,0.01708,0.411,0,0.02479,2.171,1.325
834,0.7625,0.5625,1,410.2,0,71.96,14.61,9.48e-06,0.5099,0.9304,0.8856,0.01681,0.406,0,0.02792,2.266,1.311
835,0.7563,0.558,0.9911,446.4,0,71.96,15.1,9.48e-06,0.4731,0.9319,0.8912,0.0171,0.4328,0,0.02584,2.287,1.329
836,0.7982,0.5982,1,410.5,0,71.96,13.81,9.48e-06,0.4849,0.9351,0.8952,0.01658,0.4551,0,0.02463,2.231,1.288
837,0.7438,0.5446,0.9955,392.1,0,71.96,13.59,9.48e-06,0.558,0.9247,0.8743,0.01795,0.4321,0,0.03197,2.487,1.349
838,0.7045,0.5045,1,363.1,0,71.96,12.72,9.48e-06,0.6048,0.9299,0.865,0.01502,0.4275,0,0.02286,2.402,1.237
839,0.7848,0.5848,1,355.2,0,71.96,12.54,9.48e-06,0.5342,0.9484,0.8892,0.00958,0.3923,0,0.02029,2.04,1.135
840,0.8384,0.6384,1,355.5,0,71.96,14.53,9.48e-06,0.6076,0.9304,0.8617,0.01378,0.4237,0,0.02532,2.313,1.214
841,0.8241,0.625,0.9955,339.2,0,71.96,14.19,9.48e-06,0.601,0.9285,0.8741,0.01669,0.4181,0,0.02835,2.599,1.39
842,0.6371,0.4375,0.9978,352.3,0,71.96,10.55,9.47e-06,0.6019,0.9313,0.8717,0.01418,0.3955,0,0.02064,2.504,1.262
843,0.6281,0.4286,0.9978,358.9,0,71.96,19.99,9.47e-06,0.6451,0.9247,0.8595,0.01723,0.4284,0,0.0253,2.587,1.303
844,0.6688,0.4688,1,297.6,0,71.96,9.657,9.47e-06,0.6879,0.9238,0.8585,0.0168,0.4437,0,0.02847,2.717,1.303
845,0.7089,0.5089,1,319.7,0,71.96,9.581,9.47e-06,0.595,0.9347,0.8727,0.01308,0.4632,0,0.01934,2.354,1.234
846,0.6464,0.4464,1,378.5,0,71.96,10.19,9.47e-06,0.5243,0.9342,0.8867,0.01504,0.4667,0,0.04806,2.24,1.271
847,0.5795,0.3795,1,404.7,0,71.96,15.09,9.47e-06,0.4115,0.9435,0.9145,0.01485,0.4326,0,0.02316,1.947,1.244
848,0.633,0.433,1,404.4,0,71.96,13.75,9.47e-06,0.3504,0.9452,0.9265,0.01426,0.4246,0,0.02872,1.827,1.263
849,0.6098,0.4107,0.9955,430.1,0,71.96,9.187,9.47e-06,0.2497,0.9594,0.9549,0.01093,0.4122,0,0.01738,1.574,1.208
850,0.6817,0.4821,0.9978,471,0,71.96,11.13,9.46e-06,0.1924,0.9641,0.9658,0.009848,0.3709,0,0.01607,1.451,1.189
851,0.6911,0.4911,1,505.9,0,71.96,11.1,9.46e-06,0.1817,0.9649,0.9681,0.009624,0.3913,0,0.01893,1.451,1.199
852,0.5705,0.3705,1,508,0,71.96,14.59,9.46e-06,0.189,0.9614,0.9624,0.011,0.4247,0,0.02001,1.486,1.214
853,0.5036,0.3036,1,540.9,0,71.96,12.12,9.46e-06,0.2245,0.9492,0.9502,0.01414,0.3931,0,0.02021,1.773,1.359
854,0.7134,0.5134,1,633.1,0,71.96,14.77,9.46e-06,0.1419,0.9661,0.9732,0.009852,0.4097,0,0.01785,1.452,1.246
855,0.6286,0.4286,1,573.4,0,71.96,29.23,9.46e-06,0.2174,0.9391,0.9499,0.01817,0.39,0,0.01725,2.044,1.567
856,0.6598,0.4598,1,645.2,0,71.96,24.97,9.46e-06,0.2276,0.9387,0.945,0.01857,0.376,0,0.01549,2.087,1.557
857,0.5973,0.3973,1,653.2,0,71.96,24.5,9.46e-06,0.1915,0.9466,0.9592,0.01651,0.4106,0,0.02345,1.865,1.463
858,0.6286,0.4286,1,587.9,0,71.96,26.21,9.45e-06,0.1896,0.9443,0.9606,0.01622,0.37,0,0.01978,1.937,1.53
859,0.6732,0.4732,1,568.5,0,71.96,12.93,9.45e-06,0.1837,0.9531,0.9657,0.01306,0.3633,0,0.02203,1.668,1.359
860,0.8518,0.6518,1,655.7,0,71.96,13.24,9.45e-06,0.13,0.9596,0.9761,0.01084,0.4071,0,0.02458,1.51,1.318
861,0.8652,0.6652,1,597.2,0,71.96,16.45,9.45e-06,0.1398,0.9587,0.9748,0.01121,0.4048,0,0.01795,1.604,1.379
862,0.8027,0.6027,1,585.1,0,71.96,18.54,9.45e-06,0.1637,0.9465,0.9661,0.0155,0.4223,0,0.0195,1.896,1.568
863,0.7536,0.5536,1,611.8,0,71.96,14.42,9.45e-06,0.1444,0.954,0.9686,0.01341,0.4445,0,0.02331,1.567,1.35
864,0.8339,0.6339,1,621.3,0,71.96,14.01,9.45e-06,0.1508,0.9557,0.971,0.01301,0.4003,0,0.01943,1.683,1.394
865,0.5661,0.3661,1,640.5,0,71.96,20.1,9.45e-06,0.1499,0.9546,0.9668,0.01292,0.3726,0,0.01883,1.59,1.361
866,0.5973,0.3973,1,537.3,0,71.96,19.61,9.44e-06,0.1589,0.9538,0.9659,0.01341,0.3476,0,0.02043,1.67,1.411
867,0.6286,0.4286,1,592.1,0,71.96,18.33,9.44e-06,0.1907,0.9478,0.9568,0.01454,0.4354,0,0.02744,1.798,1.472
868,0.6554,0.4554,1,642.6,0,71.96,20.07,9.44e-06,0.1793,0.9483,0.96,0.01517,0.4151,0,0.0166,1.88,1.513
869,0.6554,0.4554,1,493.5,0,71.96,17.49,9.44e-06,0.2072,0.9476,0.9566,0.01441,0.3851,0,0.02039,1.858,1.45
870,0.5571,0.3571,1,522.7,0,71.96,16.45,9.44e-06,0.1345,0.9644,0.9757,0.0104,0.3506,0,0.01938,1.447,1.261
871,0.6107,0.4107,1,442.6,0,71.96,16.72,9.44e-06,0.1763,0.9532,0.9637,0.01352,0.4058,0,0.01985,1.72,1.419
872,0.6554,0.4554,1,479.6,0,71.96,16.04,9.44e-06,0.1435,0.9641,0.9748,0.01028,0.3554,0,0.0164,1.483,1.278
873,0.642,0.442,1,574.7,0,71.96,17.15,9.44e-06,0.1435,0.9567,0.9686,0.01325,0.4033,0,0.02418,1.542,1.322
874,0.7,0.5,1,574.2,0,71.96,15.37,9.43e-06,0.1643,0.956,0.9667,0.01345,0.4073,0,0.02087,1.599,1.336
875,0.6732,0.4732,1,567.1,0,71.96,16.04,9.43e-06,0.1362,0.962,0.9721,0.01167,0.3902,0,0.02065,1.463,1.267
876,0.6464,0.4464,1,554,0,71.96,16.73,9.43e-06,0.1865,0.9545,0.957,0.01277,0.4487,0,0.02038,1.622,1.322
877,0.6241,0.4241,1,415.9,0,71.96,14.79,9.43e-06,0.2973,0.9167,0.9363,0.02649,0.4087,0,0.01929,2.752,2.008
878,0.7759,0.5759,1,385.9,0,71.96,15.12,9.43e-06,0.2852,0.927,0.9372,0.02167,0.4151,0,0.01812,2.333,1.722
879,0.758,0.558,1,434.3,0,71.96,16.19,9.43e-06,0.2359,0.9372,0.9471,0.01916,0.4063,0,0.02027,2.021,1.556
880,0.7938,0.5938,1,451.9,0,71.96,28.89,9.43e-06,0.2354,0.9341,0.9435,0.01979,0.3809,0,0.0225,2.162,1.665
881,0.6241,0.4241,1,424.2,0,71.96,15.2,9.43e-06,0.2394,0.9481,0.9477,0.01521,0.3818,0,0.01587,1.858,1.409
882,0.6232,0.4241,0.9955,412.5,0,71.96,14.15,9.42e-06,0.2454,0.9451,0.9453,0.01551,0.3432,0,0.01723,1.871,1.431
883,0.5884,0.3884,1,410.3,0,71.96,14.64,9.42e-06,0.2311,0.9449,0.9456,0.01599,0.401,0,0.01779,1.848,1.45
884,0.6732,0.4732,1,389.1,0,71.96,14.24,9.42e-06,0.2939,0.9341,0.9312,0.0187,0.3792,0,0.01736,2.194,1.591
885,0.4902,0.2902,1,410.7,0,71.96,14.61,9.42e-06,0.3037,0.9265,0.9274,0.02276,0.3688,0,0.0188,2.514,1.757
886,0.4705,0.2723,0.9911,344.3,0,71.96,13.74,9.42e-06,0.3324,0.9241,0.9217,0.02233,0.3575,0,0.01564,2.404,1.662
887,0.4402,0.2411,0.9955,399.2,0,71.96,13.5,9.42e-06,0.2886,0.9332,0.9349,0.02052,0.3667,0,0.01617,2.355,1.619
888,0.4768,0.2768,1,382.5,0,71.96,14.27,9.42e-06,0.331,0.9231,0.9183,0.02261,0.33,0,0.02032,2.659,1.803
889,0.5884,0.3884,1,376.3,0,71.96,15.23,9.41e-06,0.2185,0.9429,0.9559,0.01668,0.4098,0,0.01523,2.024,1.6
890,0.6821,0.4821,1,424.9,0,71.96,14.49,9.41e-06,0.1928,0.9515,0.9584,0.01475,0.3896,0,0.01733,1.743,1.419
891,0.5964,0.3973,0.9955,376.8,0,71.96,15.22,9.41e-06,0.2623,0.9413,0.9383,0.01623,0.3988,0,0.01809,1.959,1.458
892,0.7313,0.5312,1,407.8,0,71.96,13.06,9.41e-06,0.1681,0.9557,0.9633,0.01289,0.4102,0,0.01738,1.74,1.447
893,0.8196,0.6205,0.9955,424.6,0,71.96,11.1,9.41e-06,0.1966,0.9523,0.9566,0.01372,0.4343,0,0.01904,1.692,1.369
894,0.7045,0.5045,1,416,0,71.96,14.68,9.41e-06,0.2156,0.9483,0.9526,0.01474,0.4253,0,0.0199,1.926,1.511
895,0.7536,0.5536,1,409.6,0,71.96,14.08,9.41e-06,0.1981,0.95,0.9549,0.01498,0.4648,0,0.01665,1.842,1.479
896,0.8196,0.6205,0.9955,445,0,71.96,11.29,9.41e-06,0.207,0.951,0.9526,0.01394,0.4452,0,0.01888,1.791,1.422
897,0.6911,0.4911,1,340.7,0,71.96,14.02,9.4e-06,0.3062,0.9348,0.934,0.01909,0.4215,0,0.0173,2.249,1.568
898,0.7036,0.5045,0.9955,381.4,0,71.96,14.32,9.4e-06,0.2595,0.9406,0.9481,0.01717,0.3696,0,0.02169,2.165,1.616
899,0.5938,0.3973,0.9821,366.1,0,71.96,13.3,9.4e-06,0.271,0.939,0.9461,0.01729,0.3642,0,0.02071,2.251,1.654
900,0.8018,0.6027,0.9955,409.2,0,71.96,10.77,9.4e-06,0.223,0.9523,0.9531,0.01336,0.3953,0,0.02348,1.795,1.388
